codigo_ibge,nome,latitude,longitude,UF,Munic,NMunic,Populacao
2206605,Monte Alegre do Piauí,10.0,45.0,22.0,6605.0,MONTE ALEGRE DO PIAUÍ,10335.0
3531209,Monte Alegre do Sul,23.0,47.0,35.0,31209.0,MONTE ALEGRE DO SUL,6957.0
4312377,Monte Alegre dos Campos,29.0,51.0,43.0,12377.0,MONTE ALEGRE DOS CAMPOS,3122.0
3531308,Monte Alto,21.0,48.0,35.0,31308.0,MONTE ALTO,44085.0
3531407,Monte Aprazível,21.0,50.0,35.0,31407.0,MONTE APRAZÍVEL,19745.0
3142908,Monte Azul,15.0,43.0,31.0,42908.0,MONTE AZUL,22437.0
3531506,Monte Azul Paulista,21.0,49.0,35.0,31506.0,MONTE AZUL PAULISTA,19187.0
3143005,Monte Belo,21.0,46.0,31.0,43005.0,MONTE BELO,12573.0
4312385,Monte Belo do Sul,29.0,52.0,43.0,12385.0,MONTE BELO DO SUL,2766.0
4211058,Monte Carlo,27.0,51.0,42.0,11058.0,MONTE CARLO,8854.0
3143104,Monte Carmelo,19.0,47.0,31.0,43104.0,MONTE CARMELO,44367.0
4211108,Monte Castelo,26.0,50.0,42.0,11108.0,MONTE CASTELO,12127.0
3143153,Monte Formoso,17.0,41.0,31.0,43153.0,MONTE FORMOSO,4709.0
2509602,Monte Horebe,7.0,39.0,25.0,9602.0,MONTE HOREBE,4345.0
3531803,Monte Mor,23.0,47.0,35.0,31803.0,MONTE MOR,42824.0
1101401,Monte Negro,10.0,63.0,11.0,1401.0,MONTE NEGRO,12357.0
2921500,Monte Santo,10.0,39.0,29.0,21500.0,MONTE SANTO,52249.0
3143203,Monte Santo de Minas,21.0,47.0,31.0,43203.0,MONTE SANTO DE MINAS,20133.0
1713700,Monte Santo do Tocantins,10.0,49.0,17.0,13700.0,MONTE SANTO DO TOCANTINS,1858.0
3143401,Monte Sião,22.0,47.0,31.0,43401.0,MONTE SIÃO,19228.0
2407906,Monte das Gameleiras,6.0,36.0,24.0,7906.0,MONTE DAS GAMELEIRAS,2394.0
1713601,Monte do Carmo,11.0,48.0,17.0,13601.0,MONTE DO CARMO,6387.0
2509701,Monteiro,8.0,37.0,25.0,9701.0,MONTEIRO,29980.0
3531704,Monteiro Lobato,23.0,46.0,35.0,31704.0,MONTEIRO LOBATO,3994.0
2705408,Monteirópolis,10.0,37.0,27.0,5408.0,MONTEIRÓPOLIS,7090.0
4312401,Montenegro,30.0,51.0,43.0,12401.0,MONTENEGRO,56790.0
2107001,Montes Altos,6.0,47.0,21.0,7001.0,MONTES ALTOS,8828.0
3143302,Montes Claros,17.0,44.0,31.0,43302.0,MONTES CLAROS,
5213707,Montes Claros de Goiás,16.0,51.0,52.0,13707.0,MONTES CLAROS DE GOIÁS,7844.0
3143450,Montezuma,15.0,42.0,31.0,43450.0,MONTEZUMA,7259.0
5213756,Montividiu,17.0,51.0,52.0,13756.0,MONTIVIDIU,9255.0
5213772,Montividiu do Norte,13.0,49.0,52.0,13772.0,MONTIVIDIU DO NORTE,4395.0
2106904,Monção,3.0,45.0,21.0,6904.0,MONÇÃO,27558.0
3531001,Monções,21.0,50.0,35.0,31001.0,MONÇÕES,2054.0
2308708,Morada Nova,5.0,38.0,23.0,8708.0,MORADA NOVA,61751.0
3143500,Morada Nova de Minas,19.0,45.0,31.0,43500.0,MORADA NOVA DE MINAS,8297.0
2308807,Moraújo,3.0,41.0,23.0,8807.0,MORAÚJO,8005.0
2614303,Moreilândia,8.0,40.0,26.0,14303.0,MOREILÂNDIA,10424.0
4116109,Moreira Sales,24.0,53.0,41.0,16109.0,MOREIRA SALES,12926.0
2609402,Moreno,8.0,35.0,26.0,9402.0,MORENO,52830.0
4312427,Mormaço,29.0,53.0,43.0,12427.0,MORMAÇO,2578.0
2921609,Morpará,12.0,43.0,29.0,21609.0,MORPARÁ,8586.0
4116208,Morretes,25.0,49.0,41.0,16208.0,MORRETES,16198.0
5213806,Morrinhos,18.0,49.0,52.0,13806.0,MORRINHOS,60108.0
4312443,Morrinhos do Sul,29.0,50.0,43.0,12443.0,MORRINHOS DO SUL,3241.0
3531902,Morro Agudo,21.0,48.0,35.0,31902.0,MORRO AGUDO,25390.0
5213855,Morro Agudo de Goiás,15.0,50.0,52.0,13855.0,MORRO AGUDO DE GOIÁS,2339.0
2206654,Morro Cabeça no Tempo,10.0,44.0,22.0,6654.0,MORRO CABEÇA NO TEMPO,4241.0
4211256,Morro Grande,29.0,50.0,42.0,11256.0,MORRO GRANDE,2727.0
4312450,Morro Redondo,32.0,53.0,43.0,12450.0,MORRO REDONDO,6199.0
4312476,Morro Reuter,30.0,51.0,43.0,12476.0,MORRO REUTER,5599.0
4211207,Morro da Fumaça,29.0,49.0,42.0,11207.0,MORRO DA FUMAÇA,15426.0
3143609,Morro da Garça,19.0,45.0,31.0,43609.0,MORRO DA GARÇA,2887.0
2921708,Morro do Chapéu,12.0,41.0,29.0,21708.0,MORRO DO CHAPÉU,34012.0
2206670,Morro do Chapéu do Piauí,4.0,42.0,22.0,6670.0,MORRO DO CHAPÉU DO PIAUÍ,6377.0
3143708,Morro do Pilar,19.0,43.0,31.0,43708.0,MORRO DO PILAR,3474.0
2107100,Morros,3.0,44.0,21.0,7100.0,MORROS,17077.0
2921807,Mortugaba,15.0,42.0,29.0,21807.0,MORTUGABA,13905.0
3532009,Morungaba,23.0,47.0,35.0,32009.0,MORUNGABA,12007.0
2408003,Mossoró,5.0,37.0,24.0,8003.0,MOSSORÓ,234390.0
5213905,Mossâmedes,16.0,50.0,52.0,13905.0,MOSSÂMEDES,4954.0
4312500,Mostardas,31.0,51.0,43.0,12500.0,MOSTARDAS,11903.0
3532058,Motuca,22.0,48.0,35.0,32058.0,MOTUCA,4340.0
5214002,Mozarlândia,15.0,51.0,52.0,14002.0,MOZARLÂNDIA,13123.0
1504901,Muaná,2.0,49.0,15.0,4901.0,MUANÁ,28796.0
1400308,Mucajaí,2.0,61.0,14.0,308.0,MUCAJAÍ,12546.0
2309003,Mucambo,4.0,41.0,23.0,9003.0,MUCAMBO,14007.0
2921906,Mucugê,13.0,41.0,29.0,21906.0,MUCUGÊ,14131.0
2922003,Mucuri,18.0,40.0,29.0,22003.0,MUCURI,33143.0
3203601,Mucurici,18.0,41.0,32.0,3601.0,MUCURICI,5755.0
4312617,Muitos Capões,28.0,51.0,43.0,12617.0,MUITOS CAPÕES,2969.0
4312625,Muliterno,28.0,52.0,43.0,12625.0,MULITERNO,1800.0
2509800,Mulungu,7.0,35.0,25.0,9800.0,MULUNGU,20292.0
2922052,Mulungu do Morro,12.0,42.0,29.0,22052.0,MULUNGU DO MORRO,13755.0
2922102,Mundo Novo,12.0,40.0,29.0,22102.0,MUNDO NOVO,46667.0
3143807,Munhoz,23.0,46.0,31.0,43807.0,MUNHOZ,6298.0
4116307,Munhoz de Melo,23.0,52.0,41.0,16307.0,MUNHOZ DE MELO,3552.0
2922201,Muniz Ferreira,13.0,39.0,29.0,22201.0,MUNIZ FERREIRA,6990.0
3203700,Muniz Freire,20.0,41.0,32.0,3700.0,MUNIZ FREIRE,18196.0
3203809,Muqui,21.0,41.0,32.0,3809.0,MUQUI,13841.0
2922250,Muquém de São Francisco,12.0,44.0,29.0,22250.0,MUQUÉM DE SÃO FRANCISCO,10096.0
3143906,Muriaé,21.0,42.0,31.0,43906.0,MURIAÉ,95548.0
2804300,Muribeca,10.0,37.0,28.0,4300.0,MURIBECA,7225.0
2705507,Murici,9.0,36.0,27.0,5507.0,MURICI,25964.0
2206696,Murici dos Portelas,3.0,42.0,22.0,6696.0,MURICI DOS PORTELAS,7655.0
1713957,Muricilândia,7.0,49.0,17.0,13957.0,MURICILÂNDIA,2850.0
2922300,Muritiba,13.0,39.0,29.0,22300.0,MURITIBA,27212.0
3532108,Murutinga do Sul,21.0,51.0,35.0,32108.0,MURUTINGA DO SUL,4091.0
3144003,Mutum,20.0,41.0,31.0,44003.0,MUTUM,26331.0
5214101,Mutunópolis,14.0,49.0,52.0,14101.0,MUTUNÓPOLIS,3954.0
2922409,Mutuípe,13.0,40.0,29.0,22409.0,MUTUÍPE,21181.0
3144102,Muzambinho,21.0,47.0,31.0,44102.0,MUZAMBINHO,19925.0
4312609,Muçum,29.0,52.0,43.0,12609.0,MUÇUM,4574.0
3140159,Mário Campos,20.0,44.0,31.0,40159.0,MÁRIO CAMPOS,11421.0
1200336,Mâncio Lima,8.0,73.0,12.0,336.0,MÂNCIO LIMA,13785.0
2508703,Mãe d'Água,7.0,37.0,25.0,8703.0,MÃE D'ÁGUA,4017.0
1504059,Mãe do Rio,2.0,48.0,15.0,4059.0,MÃE DO RIO,27614.0
3144201,Nacip Raydan,18.0,42.0,31.0,44201.0,NACIP RAYDAN,2957.0
3532157,Nantes,23.0,51.0,35.0,32157.0,NANTES,2483.0
3144300,Nanuque,18.0,40.0,31.0,44300.0,NANUQUE,40307.0
3144359,Naque,19.0,42.0,31.0,44359.0,NAQUE,5885.0
3532207,Narandiba,22.0,52.0,35.0,32207.0,NARANDIBA,3941.0
2408102,Natal,6.0,35.0,24.0,8102.0,NATAL,774230.0
3144375,Natalândia,17.0,46.0,31.0,44375.0,NATALÂNDIA,3271.0
1714203,Natividade,12.0,48.0,17.0,14203.0,NATIVIDADE,24020.0
3532306,Natividade da Serra,23.0,45.0,35.0,32306.0,NATIVIDADE DA SERRA,7275.0
2509909,Natuba,8.0,36.0,25.0,9909.0,NATUBA,10216.0
3144409,Natércia,22.0,46.0,31.0,44409.0,NATÉRCIA,4623.0
4211306,Navegantes,27.0,49.0,42.0,11306.0,NAVEGANTES,52638.0
5005707,Naviraí,23.0,54.0,50.0,5707.0,NAVIRAÍ,43391.0
3144508,Nazareno,21.0,45.0,31.0,44508.0,NAZARENO,7716.0
2510006,Nazarezinho,7.0,38.0,25.0,10006.0,NAZAREZINHO,6933.0
2922508,Nazaré,13.0,39.0,29.0,22508.0,NAZARÉ,31034.0
3532405,Nazaré Paulista,23.0,46.0,35.0,32405.0,NAZARÉ PAULISTA,14613.0
2609501,Nazaré da Mata,8.0,35.0,26.0,9501.0,NAZARÉ DA MATA,29202.0
2206704,Nazaré do Piauí,7.0,43.0,22.0,6704.0,NAZARÉ DO PIAUÍ,6947.0
2206720,Nazária,5.0,43.0,,,,
5214408,Nazário,17.0,50.0,52.0,14408.0,NAZÁRIO,7223.0
3144607,Nepomuceno,21.0,45.0,31.0,44607.0,NEPOMUCENO,24430.0
5214507,Nerópolis,16.0,49.0,52.0,14507.0,NERÓPOLIS,19392.0
3532504,Neves Paulista,21.0,50.0,35.0,32504.0,NEVES PAULISTA,8825.0
2804409,Neópolis,10.0,37.0,28.0,4409.0,NEÓPOLIS,18909.0
1303007,Nhamundá,2.0,57.0,13.0,3007.0,NHAMUNDÁ,17553.0
3532603,Nhandeara,21.0,50.0,35.0,32603.0,NHANDEARA,10334.0
4312674,Nicolau Vergueiro,29.0,52.0,43.0,12674.0,NICOLAU VERGUEIRO,1759.0
2922607,Nilo Peçanha,14.0,39.0,29.0,22607.0,NILO PEÇANHA,12531.0
3303203,Nilópolis,23.0,43.0,33.0,3203.0,NILÓPOLIS,153581.0
2107209,Nina Rodrigues,3.0,44.0,21.0,7209.0,NINA RODRIGUES,10003.0
3144656,Ninheira,15.0,42.0,31.0,44656.0,NINHEIRA,10414.0
5005806,Nioaque,21.0,56.0,50.0,5806.0,NIOAQUE,15203.0
3532702,Nipoã,21.0,50.0,35.0,32702.0,NIPOÃ,3762.0
5214606,Niquelândia,14.0,48.0,52.0,14606.0,NIQUELÂNDIA,38517.0
3303302,Niterói,23.0,43.0,33.0,3302.0,NITERÓI,
5105903,Nobres,15.0,56.0,51.0,5903.0,NOBRES,14862.0
4312708,Nonoai,27.0,53.0,43.0,12708.0,NONOAI,12327.0
2922656,Nordestina,11.0,39.0,29.0,22656.0,NORDESTINA,12172.0
1400407,Normandia,4.0,60.0,14.0,407.0,NORMANDIA,7118.0
5106000,Nortelândia,14.0,57.0,51.0,6000.0,NORTELÂNDIA,6237.0
2804458,Nossa Senhora Aparecida,10.0,37.0,28.0,4458.0,NOSSA SENHORA APARECIDA,8517.0
2804508,Nossa Senhora da Glória,10.0,37.0,28.0,4508.0,NOSSA SENHORA DA GLÓRIA,29546.0
2804607,Nossa Senhora das Dores,10.0,37.0,28.0,4607.0,NOSSA SENHORA DAS DORES,23800.0
4116406,Nossa Senhora das Graças,23.0,52.0,41.0,16406.0,NOSSA SENHORA DAS GRAÇAS,3903.0
2804706,Nossa Senhora de Lourdes,10.0,37.0,28.0,4706.0,NOSSA SENHORA DE LOURDES,6280.0
2206753,Nossa Senhora de Nazaré,5.0,42.0,22.0,6753.0,NOSSA SENHORA DE NAZARÉ,4048.0
5106109,Nossa Senhora do Livramento,16.0,56.0,51.0,6109.0,NOSSA SENHORA DO LIVRAMENTO,12386.0
2804805,Nossa Senhora do Socorro,11.0,37.0,28.0,4805.0,NOSSA SENHORA DO SOCORRO,148546.0
2206803,Nossa Senhora dos Remédios,4.0,43.0,22.0,6803.0,NOSSA SENHORA DOS REMÉDIOS,8044.0
3532801,Nova Aliança,21.0,49.0,35.0,32801.0,NOVA ALIANÇA,4905.0
4116505,Nova Aliança do Ivaí,23.0,53.0,41.0,16505.0,NOVA ALIANÇA DO IVAÍ,1377.0
4312757,Nova Alvorada,29.0,52.0,43.0,12757.0,NOVA ALVORADA,3058.0
5006002,Nova Alvorada do Sul,21.0,54.0,50.0,6002.0,NOVA ALVORADA DO SUL,12026.0
5214705,Nova América,15.0,50.0,52.0,14705.0,NOVA AMÉRICA,2200.0
4116604,Nova América da Colina,23.0,51.0,41.0,16604.0,NOVA AMÉRICA DA COLINA,3298.0
5006200,Nova Andradina,22.0,53.0,50.0,6200.0,NOVA ANDRADINA,43495.0
4312807,Nova Araçá,29.0,52.0,43.0,12807.0,NOVA ARAÇÁ,3775.0
4116703,Nova Aurora,25.0,53.0,41.0,16703.0,NOVA AURORA,13847.0
5106158,Nova Bandeirantes,10.0,58.0,51.0,6158.0,NOVA BANDEIRANTES,12742.0
4312906,Nova Bassano,29.0,52.0,43.0,12906.0,NOVA BASSANO,8683.0
3144672,Nova Belém,18.0,41.0,31.0,44672.0,NOVA BELÉM,3629.0
4312955,Nova Boa Vista,28.0,53.0,43.0,12955.0,NOVA BOA VISTA,2083.0
5106208,Nova Brasilândia,15.0,55.0,51.0,6208.0,NOVA BRASILÂNDIA,4891.0
1100148,Nova Brasilândia D'Oeste,12.0,62.0,11.0,148.0,NOVA BRASILÂNDIA D'OESTE,17170.0
4313003,Nova Bréscia,29.0,52.0,43.0,13003.0,NOVA BRÉSCIA,3162.0
3532827,Nova Campina,24.0,49.0,35.0,32827.0,NOVA CAMPINA,8474.0
2922706,Nova Canaã,15.0,40.0,29.0,22706.0,NOVA CANAÃ,18829.0
3532843,Nova Canaã Paulista,20.0,51.0,35.0,32843.0,NOVA CANAÃ PAULISTA,2205.0
5106216,Nova Canaã do Norte,11.0,56.0,51.0,6216.0,NOVA CANAÃ DO NORTE,12652.0
4313011,Nova Candelária,28.0,54.0,43.0,13011.0,NOVA CANDELÁRIA,2739.0
4116802,Nova Cantu,25.0,53.0,41.0,16802.0,NOVA CANTU,7795.0
3532868,Nova Castilho,21.0,50.0,35.0,32868.0,NOVA CASTILHO,1057.0
2107258,Nova Colinas,7.0,46.0,21.0,7258.0,NOVA COLINAS,4829.0
5214838,Nova Crixás,14.0,50.0,52.0,14838.0,NOVA CRIXÁS,12603.0
2408300,Nova Cruz,6.0,35.0,24.0,8300.0,NOVA CRUZ,35280.0
3144706,Nova Era,20.0,43.0,31.0,44706.0,NOVA ERA,17932.0
4211405,Nova Erechim,27.0,53.0,42.0,11405.0,NOVA ERECHIM,4118.0
4116901,Nova Esperança,23.0,52.0,41.0,16901.0,NOVA ESPERANÇA,25719.0
1504950,Nova Esperança do Piriá,2.0,47.0,15.0,4950.0,NOVA ESPERANÇA DO PIRIÁ,22447.0
4116950,Nova Esperança do Sudoeste,26.0,53.0,41.0,16950.0,NOVA ESPERANÇA DO SUDOESTE,5182.0
4313037,Nova Esperança do Sul,29.0,55.0,43.0,13037.0,NOVA ESPERANÇA DO SUL,4775.0
3532900,Nova Europa,22.0,49.0,35.0,32900.0,NOVA EUROPA,9047.0
2510105,Nova Floresta,6.0,36.0,25.0,10105.0,NOVA FLORESTA,10032.0
3303401,Nova Friburgo,22.0,43.0,33.0,3401.0,NOVA FRIBURGO,
4117008,Nova Fátima,23.0,51.0,41.0,17008.0,NOVA FÁTIMA,15728.0
5214861,Nova Glória,15.0,50.0,52.0,14861.0,NOVA GLÓRIA,8470.0
3533007,Nova Granada,21.0,49.0,35.0,33007.0,NOVA GRANADA,17739.0
5108808,Nova Guarita,10.0,55.0,51.0,8808.0,NOVA GUARITA,4877.0
3533106,Nova Guataporanga,21.0,52.0,35.0,33106.0,NOVA GUATAPORANGA,2101.0
4313060,Nova Hartz,30.0,51.0,43.0,13060.0,NOVA HARTZ,16688.0
2922755,Nova Ibiá,14.0,40.0,29.0,22755.0,NOVA IBIÁ,6871.0
3303500,Nova Iguaçu,23.0,43.0,33.0,3500.0,NOVA IGUAÇU,
5214879,Nova Iguaçu de Goiás,14.0,49.0,52.0,14879.0,NOVA IGUAÇU DE GOIÁS,2622.0
3533205,Nova Independência,21.0,51.0,35.0,33205.0,NOVA INDEPENDÊNCIA,2480.0
2107308,Nova Iorque,7.0,44.0,21.0,7308.0,NOVA IORQUE,4892.0
1504976,Nova Ipixuna,5.0,49.0,15.0,4976.0,NOVA IPIXUNA,14086.0
4211454,Nova Itaberaba,27.0,53.0,42.0,11454.0,NOVA ITABERABA,4117.0
2922805,Nova Itarana,13.0,40.0,29.0,22805.0,NOVA ITARANA,7423.0
5106182,Nova Lacerda,14.0,60.0,51.0,6182.0,NOVA LACERDA,4949.0
4117057,Nova Laranjeiras,25.0,53.0,41.0,17057.0,NOVA LARANJEIRAS,11302.0
3144805,Nova Lima,20.0,44.0,31.0,44805.0,NOVA LIMA,72207.0
4117107,Nova Londrina,23.0,53.0,41.0,17107.0,NOVA LONDRINA,12619.0
3533304,Nova Luzitânia,21.0,50.0,35.0,33304.0,NOVA LUZITÂNIA,3403.0
1100338,Nova Mamoré,10.0,65.0,11.0,338.0,NOVA MAMORÉ,21162.0
5108857,Nova Marilândia,14.0,57.0,51.0,8857.0,NOVA MARILÂNDIA,2315.0
5108907,Nova Maringá,13.0,57.0,51.0,8907.0,NOVA MARINGÁ,5554.0
5108956,Nova Monte Verde,10.0,58.0,51.0,8956.0,NOVA MONTE VERDE,8133.0
5106224,Nova Mutum,14.0,56.0,51.0,6224.0,NOVA MUTUM,24368.0
3144904,Nova Módica,18.0,41.0,31.0,44904.0,NOVA MÓDICA,3878.0
5106174,Nova Nazaré,14.0,52.0,51.0,6174.0,NOVA NAZARÉ,2745.0
3533403,Nova Odessa,23.0,47.0,35.0,33403.0,NOVA ODESSA,45625.0
1714880,Nova Olinda,8.0,48.0,17.0,14880.0,NOVA OLINDA,29772.0
2107357,Nova Olinda do Maranhão,3.0,46.0,21.0,7357.0,NOVA OLINDA DO MARANHÃO,17121.0
1303106,Nova Olinda do Norte,4.0,59.0,13.0,3106.0,NOVA OLINDA DO NORTE,29184.0
4117206,Nova Olímpia,23.0,53.0,41.0,17206.0,NOVA OLÍMPIA,24701.0
4313102,Nova Palma,29.0,53.0,43.0,13102.0,NOVA PALMA,6432.0
2510303,Nova Palmeira,7.0,36.0,25.0,10303.0,NOVA PALMEIRA,3934.0
4313201,Nova Petrópolis,29.0,51.0,43.0,13201.0,NOVA PETRÓPOLIS,17747.0
3145000,Nova Ponte,19.0,48.0,31.0,45000.0,NOVA PONTE,11586.0
3145059,Nova Porteirinha,16.0,43.0,31.0,45059.0,NOVA PORTEIRINHA,7358.0
4313300,Nova Prata,29.0,52.0,43.0,13300.0,NOVA PRATA,22257.0
4117255,Nova Prata do Iguaçu,26.0,53.0,41.0,17255.0,NOVA PRATA DO IGUAÇU,10452.0
4313086,Nova Pádua,29.0,51.0,43.0,13086.0,NOVA PÁDUA,2484.0
4313334,Nova Ramada,28.0,54.0,43.0,13334.0,NOVA RAMADA,2461.0
2922854,Nova Redenção,13.0,41.0,29.0,22854.0,NOVA REDENÇÃO,8943.0
3145109,Nova Resende,21.0,46.0,31.0,45109.0,NOVA RESENDE,14145.0
5214903,Nova Roma,14.0,47.0,52.0,14903.0,NOVA ROMA,3555.0
4313359,Nova Roma do Sul,29.0,51.0,43.0,13359.0,NOVA ROMA DO SUL,3490.0
1715002,Nova Rosalândia,11.0,49.0,17.0,15002.0,NOVA ROSALÂNDIA,3772.0
2309300,Nova Russas,5.0,41.0,23.0,9300.0,NOVA RUSSAS,30615.0
4117214,Nova Santa Bárbara,24.0,51.0,41.0,17214.0,NOVA SANTA BÁRBARA,3802.0
5106190,Nova Santa Helena,11.0,55.0,51.0,6190.0,NOVA SANTA HELENA,3347.0
4313375,Nova Santa Rita,30.0,51.0,43.0,13375.0,NOVA SANTA RITA,24875.0
4117222,Nova Santa Rosa,24.0,54.0,41.0,17222.0,NOVA SANTA ROSA,7582.0
3145208,Nova Serrana,20.0,45.0,31.0,45208.0,NOVA SERRANA,60195.0
2922904,Nova Soure,11.0,38.0,29.0,22904.0,NOVA SOURE,25697.0
4117271,Nova Tebas,24.0,52.0,41.0,17271.0,NOVA TEBAS,8317.0
1505007,Nova Timboteua,1.0,47.0,15.0,5007.0,NOVA TIMBOTEUA,12103.0
4211504,Nova Trento,27.0,49.0,42.0,11504.0,NOVA TRENTO,11325.0
5106240,Nova Ubiratã,13.0,55.0,51.0,6240.0,NOVA UBIRATÃ,7782.0
3136603,Nova União,20.0,44.0,31.0,36603.0,NOVA UNIÃO,13211.0
4211603,Nova Veneza,29.0,50.0,42.0,11603.0,NOVA VENEZA,19420.0
3203908,Nova Venécia,19.0,40.0,32.0,3908.0,NOVA VENÉCIA,44380.0
2923001,Nova Viçosa,18.0,39.0,29.0,23001.0,NOVA VIÇOSA,34623.0
5106257,Nova Xavantina,15.0,52.0,51.0,6257.0,NOVA XAVANTINA,18670.0
3533254,Novais,21.0,49.0,35.0,33254.0,NOVAIS,3661.0
1715101,Novo Acordo,10.0,48.0,17.0,15101.0,NOVO ACORDO,3754.0
1303205,Novo Airão,3.0,61.0,13.0,3205.0,NOVO AIRÃO,14630.0
1715150,Novo Alegre,13.0,47.0,17.0,15150.0,NOVO ALEGRE,1801.0
1303304,Novo Aripuanã,5.0,60.0,13.0,3304.0,NOVO ARIPUANÃ,18196.0
4313490,Novo Barreiro,28.0,53.0,43.0,13490.0,NOVO BARREIRO,3858.0
5215207,Novo Brasil,16.0,51.0,52.0,15207.0,NOVO BRASIL,3451.0
4313391,Novo Cabrais,30.0,53.0,43.0,13391.0,NOVO CABRAIS,3766.0
3145307,Novo Cruzeiro,17.0,42.0,31.0,45307.0,NOVO CRUZEIRO,30331.0
5215231,Novo Gama,16.0,48.0,52.0,15231.0,NOVO GAMA,83599.0
4313409,Novo Hamburgo,30.0,51.0,43.0,13409.0,NOVO HAMBURGO,
4211652,Novo Horizonte,26.0,53.0,42.0,11652.0,NOVO HORIZONTE,47470.0
5106273,Novo Horizonte do Norte,11.0,57.0,51.0,6273.0,NOVO HORIZONTE DO NORTE,3802.0
1100502,Novo Horizonte do Oeste,12.0,62.0,11.0,502.0,NOVO HORIZONTE DO OESTE,9648.0
5006259,Novo Horizonte do Sul,23.0,54.0,50.0,6259.0,NOVO HORIZONTE DO SUL,4967.0
4117297,Novo Itacolomi,24.0,52.0,41.0,17297.0,NOVO ITACOLOMI,2747.0
1715259,Novo Jardim,12.0,47.0,17.0,15259.0,NOVO JARDIM,2419.0
2705606,Novo Lino,9.0,36.0,27.0,5606.0,NOVO LINO,11903.0
4313425,Novo Machado,28.0,55.0,43.0,13425.0,NOVO MACHADO,4246.0
5106265,Novo Mundo,10.0,55.0,51.0,6265.0,NOVO MUNDO,6725.0
2309409,Novo Oriente,6.0,41.0,23.0,9409.0,NOVO ORIENTE,27418.0
3145356,Novo Oriente de Minas,17.0,41.0,31.0,45356.0,NOVO ORIENTE DE MINAS,10327.0
2206902,Novo Oriente do Piauí,6.0,42.0,22.0,6902.0,NOVO ORIENTE DO PIAUÍ,6191.0
5215256,Novo Planalto,13.0,50.0,52.0,15256.0,NOVO PLANALTO,3986.0
1505031,Novo Progresso,7.0,55.0,15.0,5031.0,NOVO PROGRESSO,21598.0
1505064,Novo Repartimento,4.0,50.0,15.0,5064.0,NOVO REPARTIMENTO,51645.0
2206951,Novo Santo Antônio,5.0,42.0,22.0,6951.0,NOVO SANTO ANTÔNIO,5493.0
5106281,Novo São Joaquim,15.0,53.0,51.0,6281.0,NOVO SÃO JOAQUIM,6880.0
4313441,Novo Tiradentes,28.0,53.0,43.0,13441.0,NOVO TIRADENTES,2331.0
2923050,Novo Triunfo,10.0,38.0,29.0,23050.0,NOVO TRIUNFO,14153.0
4313466,Novo Xingu,28.0,53.0,43.0,13466.0,NOVO XINGU,1858.0
3145372,Novorizonte,16.0,42.0,31.0,45372.0,NOVORIZONTE,4899.0
3533601,Nuporanga,21.0,48.0,35.0,33601.0,NUPORANGA,6629.0
4312658,Não-Me-Toque,28.0,53.0,43.0,12658.0,NÃO-ME-TOQUE,15228.0
2408201,Nísia Floresta,6.0,35.0,24.0,8201.0,NÍSIA FLORESTA,22906.0
2309458,Ocara,4.0,39.0,23.0,9458.0,OCARA,23359.0
3533700,Ocauçu,22.0,50.0,35.0,33700.0,OCAUÇU,4180.0
2207009,Oeiras,7.0,42.0,22.0,7009.0,OEIRAS,35075.0
1505205,Oeiras do Pará,2.0,50.0,15.0,5205.0,OEIRAS DO PARÁ,25420.0
1600501,Oiapoque,4.0,52.0,16.0,501.0,OIAPOQUE,19181.0
3145406,Olaria,22.0,44.0,31.0,45406.0,OLARIA,2380.0
2207108,Olho D'Água do Piauí,6.0,43.0,22.0,7108.0,OLHO D'ÁGUA DO PIAUÍ,2637.0
2510402,Olho d'Água,7.0,38.0,25.0,10402.0,OLHO D'ÁGUA,7450.0
2705903,Olho d'Água Grande,10.0,37.0,27.0,5903.0,OLHO D'ÁGUA GRANDE,4817.0
2107407,Olho d'Água das Cunhãs,4.0,45.0,21.0,7407.0,OLHO D'ÁGUA DAS CUNHÃS,17361.0
2705705,Olho d'Água das Flores,10.0,37.0,27.0,5705.0,OLHO D'ÁGUA DAS FLORES,19885.0
2705804,Olho d'Água do Casado,10.0,38.0,27.0,5804.0,OLHO D'ÁGUA DO CASADO,8139.0
2408409,Olho-d'Água do Borges,6.0,38.0,24.0,8409.0,OLHO-D'ÁGUA DO BORGES,4442.0
3145455,Olhos d'Água,17.0,44.0,31.0,45455.0,OLHOS-D'ÁGUA,4991.0
2609600,Olinda,8.0,35.0,26.0,9600.0,OLINDA,
2107456,Olinda Nova do Maranhão,3.0,45.0,21.0,7456.0,OLINDA NOVA DO MARANHÃO,12068.0
2923100,Olindina,11.0,38.0,29.0,23100.0,OLINDINA,23791.0
2510501,Olivedos,7.0,36.0,25.0,10501.0,OLIVEDOS,3489.0
3145604,Oliveira,21.0,45.0,31.0,45604.0,OLIVEIRA,37805.0
3145703,Oliveira Fortes,21.0,43.0,31.0,45703.0,OLIVEIRA FORTES,1939.0
1715507,Oliveira de Fátima,11.0,49.0,17.0,15507.0,OLIVEIRA DE FÁTIMA,1081.0
2923209,Oliveira dos Brejinhos,12.0,43.0,29.0,23209.0,OLIVEIRA DOS BREJINHOS,22609.0
2706000,Olivença,10.0,37.0,27.0,6000.0,OLIVENÇA,10522.0
3533908,Olímpia,21.0,49.0,35.0,33908.0,OLÍMPIA,48020.0
